canopy_height,column,cultivar,date,leaf_angle_alpha,leaf_angle_beta,leaf_angle_chi,leaf_angle_mean,range,season,day_offset
34.0,2,6000000834,2017-05-19 12:00:00,3.15709263795,1.9603506603299998,1.9007219498299999,0.42384349329899995,26,4,18
25.0,8,6000000883,2017-05-19 12:00:00,3.8737839160900003,2.32619453045,1.94542761907,0.386283025697,28,4,18
22.0,4,6000000744,2017-05-19 12:00:00,3.0215752473000004,2.08045469757,1.8021055665,0.428636522958,34,4,18
18.0,12,6000000929,2017-05-19 12:00:00,4.4852321014,2.6152338005,1.9494759877799999,0.382868089765,34,4,18
20.0,13,6000000569,2017-05-19 12:00:00,3.95438789079,2.26198570066,2.0070300539900003,0.38056684733499996,37,4,18
25.0,2,6000000579,2017-05-19 12:00:00,3.4008724714499996,2.1273748426,1.87161527931,0.418355897061,39,4,18
29.0,12,6000000717,2017-05-19 12:00:00,3.5522357836800005,2.09358804681,1.9732218831000001,0.394485800937,39,4,18
19.0,10,6000000959,2017-05-19 12:00:00,3.4278349752499997,2.25175784455,1.84277144233,0.415778626417,40,4,18
24.0,10,6000000817,2017-05-19 12:00:00,4.132237358,2.37122922589,1.95909145415,0.394504396483,47,4,18
23.0,2,6000000904,2017-05-19 12:00:00,3.62942894298,2.2913018742299998,1.8549153655700001,0.41838049229400004,49,4,18
29.0,4,6000000911,2017-05-19 12:00:00,3.32652557631,2.22956695138,1.7955980666599998,0.429967353372,49,4,18
18.0,7,6000000922,2017-05-19 12:00:00,4.9988719966,2.77211617575,2.00693101636,0.36587993222,49,4,18
26.0,8,6000001021,2017-05-19 12:00:00,4.038830782869999,2.47265393896,1.9302375927900002,0.383424408015,20,4,18
20.0,10,6000000873,2017-05-19 12:00:00,4.2496011918,2.46653369299,1.9537898434,0.39050858438600006,20,4,18
34.0,12,6000001055,2017-05-20 12:00:00,1.85706072509,1.59229232784,1.647837901,0.481126382836,54,4,19
36.0,16,6000001054,2017-05-20 12:00:00,1.66661012768,1.55800761153,1.57345459251,0.491526976276,54,4,19
37.0,5,6000000827,2017-05-20 12:00:00,3.37757059662,2.1345644611,1.90536908908,0.40025969207900003,3,4,19
31.0,12,6000000717,2017-05-20 12:00:00,3.48308152551,2.2414640503400003,1.86119146039,0.41347487615,39,4,19
27.0,6,6000000552,2017-05-20 12:00:00,3.9480129892400004,2.41576796074,1.8915444201499998,0.404340602285,4,4,19
21.0,10,6000000710,2017-05-20 12:00:00,2.8275450606700003,1.84393955185,1.8679353303400001,0.433196347032,34,4,19
31.0,9,6000000980,2017-05-20 12:00:00,2.9488426279900004,2.02171035896,1.81875394991,0.421646162859,4,4,19
22.0,10,6000000990,2017-05-20 12:00:00,3.49668866574,2.2868347361700003,1.84810975551,0.413042735043,4,4,19
25.0,11,6000000904,2017-05-20 12:00:00,2.41646279884,1.78797395252,1.75447507905,0.456181015453,4,4,19
32.0,14,6000000221,2017-05-20 12:00:00,3.4290175140400003,2.13077265619,1.88343467884,0.418104288499,4,4,19
27.0,7,6000000742,2017-05-20 12:00:00,2.6406452211,1.6897127839100001,1.9294497620200002,0.42335900256700004,28,4,19
27.0,13,6000000894,2017-05-20 12:00:00,3.4696088171800006,2.1340000460299997,1.9261697559400002,0.393644503156,5,4,19
25.0,2,6000000950,2017-05-20 12:00:00,1.5585164571,1.4765282616,1.57743847498,0.490987790437,6,4,19
19.0,3,6000000922,2017-05-20 12:00:00,3.0892759929299998,2.06874339648,1.83622357381,0.42256463699100005,6,4,19
27.0,11,6000000883,2017-05-20 12:00:00,2.8145842608700002,1.9066806465200001,1.8328037669599997,0.42695995487899996,6,4,19
27.0,12,6000000579,2017-05-20 12:00:00,2.6841031637799997,2.03112629306,1.71941240134,0.44542358450400005,6,4,19
36.0,13,6000001009,2017-05-20 12:00:00,2.9364012280500003,2.08799159478,1.77449992507,0.433648922234,6,4,19
23.0,15,6000000473,2017-05-20 12:00:00,3.78650794079,2.2210681872499998,1.9636106762599999,0.39218719595299995,6,4,19
24.0,7,6000000705,2017-05-20 12:00:00,3.6476785496499997,2.16294499475,1.9577556642700003,0.39809251311399996,7,4,19
28.0,3,6000000223,2017-05-20 12:00:00,3.1327341604,2.23705039908,1.7535072733099997,0.433053471478,8,4,19
27.0,4,6000000796,2017-05-20 12:00:00,3.7241326765199996,2.20311277697,1.94821736998,0.39542692190800005,8,4,19
25.0,10,6000000577,2017-05-20 12:00:00,3.5293043800999997,2.27654049128,1.8314343497099999,0.42022557537,52,4,19
35.0,10,6000000850,2017-05-20 12:00:00,3.81964198455,2.5211397669799998,1.80004898873,0.422647058824,8,4,19
30.0,3,6000000935,2017-05-20 12:00:00,3.66230104178,2.24282210475,1.9261576700099998,0.399544072948,9,4,19
27.0,6,6000000931,2017-05-20 12:00:00,2.70510200602,1.8302489854799997,1.8478905276800002,0.428761651132,37,4,19
38.0,2,6000000751,2017-05-20 12:00:00,2.66696145886,1.9581121238799999,1.72323920271,0.45293703979500005,42,4,19
34.0,13,6000000756,2017-05-20 12:00:00,3.50389799678,2.10928529755,1.94621181444,0.397739221872,9,4,19
30.0,14,6000000417,2017-05-20 12:00:00,4.08499250386,2.38952958738,1.9424450285,0.394678173319,9,4,19
29.0,13,6000000993,2017-05-20 12:00:00,3.4459524178900005,2.11485778849,1.9324877725999998,0.398074564631,31,4,19
31.0,14,6000000727,2017-05-20 12:00:00,3.5270019205699996,2.21250786092,1.8804179394099998,0.409074074074,31,4,19
30.0,15,6000001007,2017-05-20 12:00:00,3.2450542307999997,1.94162938979,1.9812692607700002,0.390464688291,31,4,19
28.0,2,6000000686,2017-05-20 12:00:00,1.6965053007100002,1.5170256277899998,1.64353786665,0.480653980752,29,4,19
22.0,11,6000000575,2017-05-20 12:00:00,2.26707608783,1.60388623401,1.8637456258200003,0.42896379525600004,29,4,19
16.0,2,6000000970,2017-05-20 12:00:00,2.2194140192400003,1.7346501221200001,1.70851443289,0.458610999599,11,4,19
32.0,4,6000000728,2017-05-20 12:00:00,3.14814283967,2.12653491973,1.8072931865200001,0.430166398282,11,4,19
34.0,5,6000000730,2017-05-20 12:00:00,2.52409228366,1.8445553985699998,1.74746325941,0.45169254095399997,11,4,19
29.0,9,6000000860,2017-05-20 12:00:00,4.32575733712,2.6219831039200003,1.8977335017599999,0.39597288676200004,11,4,19
41.0,11,6000000863,2017-05-20 12:00:00,2.6157467257199998,1.8889358025299998,1.7530488500599999,0.44954078355800003,11,4,19
24.0,4,6000000869,2017-05-20 12:00:00,3.3684000159400003,2.10743309101,1.9010989366599997,0.408197767145,50,4,19
22.0,2,6000000865,2017-05-20 12:00:00,2.02898360646,1.7121051391600002,1.63853774511,0.474072681704,12,4,19
33.0,13,6000000747,2017-05-20 12:00:00,1.5220392338,1.42879449851,1.61631901495,0.48837335063799997,38,4,19
36.0,2,6000000738,2017-05-20 12:00:00,2.43372013944,1.84794750623,1.71669421999,0.457283161756,38,4,19
28.0,10,6000000882,2017-05-20 12:00:00,1.56762573801,1.45576335148,1.61404954329,0.488140575934,12,4,19
27.0,7,6000000215,2017-05-20 12:00:00,2.9273402584799997,1.9439464841599998,1.85577904062,0.42170781893,29,4,19
19.0,14,6000000958,2017-05-20 12:00:00,3.47213574613,2.26106260295,1.8443538245200002,0.413747645951,12,4,19
20.0,2,6000000222,2017-05-20 12:00:00,2.6631139146200002,1.8843171604400002,1.7837399964900003,0.43814262023199996,13,4,19
25.0,5,6000000985,2017-05-20 12:00:00,2.7097121058599996,2.00159906967,1.7429840195099997,0.43806015960699995,13,4,19
27.0,9,6000000797,2017-05-20 12:00:00,3.1775512825200005,2.15291592431,1.8036402411400003,0.42757967269599995,13,4,19
28.0,10,6000000689,2017-05-20 12:00:00,3.55954152792,2.33351664979,1.8297464442099998,0.417233690112,13,4,19
23.0,13,6000000896,2017-05-20 12:00:00,3.58860917795,2.06364054651,2.0051983396,0.390353089533,13,4,19
30.0,3,6000000842,2017-05-20 12:00:00,4.41092131141,2.7335668707800003,1.90258615321,0.38319179051700003,14,4,19
30.0,2,6000000884,2017-05-20 12:00:00,1.8347385088599997,1.581786551,1.64904236147,0.476553588987,37,4,19
21.0,5,6000000888,2017-05-20 12:00:00,2.69358168828,1.9126401101800001,1.7780967338900002,0.44299604615500005,14,4,19
25.0,7,6000000801,2017-05-20 12:00:00,3.1015280210799996,1.9993728657900003,1.8581084427,0.426196473552,14,4,19
23.0,2,6000000733,2017-05-20 12:00:00,2.09800830312,1.6746282346899999,1.70112805522,0.463707597216,30,4,19
37.0,12,6000000898,2017-05-20 12:00:00,2.24084739528,1.6636488037700001,1.7866601804299997,0.448379127501,37,4,19
19.0,3,6000000960,2017-05-20 12:00:00,3.35767588986,2.1899898963999997,1.8542755576099998,0.41309729418499996,15,4,19
28.0,15,6000000718,2017-05-20 12:00:00,2.37033118366,1.8907212908400002,1.68260873165,0.455227148331,28,4,19
21.0,5,6000000917,2017-05-20 12:00:00,3.51012322578,2.19554983266,1.8912937511099996,0.407553272451,15,4,19
27.0,2,6000000696,2017-05-20 12:00:00,3.19418853889,2.08937704019,1.8275015312599998,0.43099601593599995,28,4,19
34.0,8,6000000814,2017-05-20 12:00:00,4.13245967894,2.4430140327700003,1.9232143427500001,0.401064162754,15,4,19
38.0,11,6000000558,2017-05-20 12:00:00,2.96038057712,2.0045296038599996,1.8267568651400004,0.42201382033600005,42,4,19
26.0,10,6000001060,2017-05-20 12:00:00,2.5423368003799998,1.79529890588,1.8060776607599998,0.4360817477100001,15,4,19
29.0,12,6000000701,2017-05-20 12:00:00,3.61237196851,2.2790691534,1.87456529949,0.410126582278,15,4,19
25.0,14,6000000228,2017-05-20 12:00:00,2.7906560083,2.04413151183,1.73534462475,0.441877991649,40,4,19
32.0,13,6000000983,2017-05-20 12:00:00,3.275000041,2.23969128809,1.7897931473900002,0.427764339085,32,4,19
17.0,5,6000000951,2017-05-20 12:00:00,2.74167698661,1.85915752602,1.8450192067700002,0.42950283085600005,39,4,19
28.0,14,6000000962,2017-05-20 12:00:00,3.2162778631999998,1.9651532913799998,1.96333664958,0.403618886062,16,4,19
30.0,3,6000000886,2017-05-20 12:00:00,3.29790575069,2.23030037884,1.80958972637,0.42166312012400003,52,4,19
27.0,2,6000000790,2017-05-20 12:00:00,2.19297102116,1.7287812867400003,1.69551802933,0.465644756214,17,4,19
30.0,3,6000000809,2017-05-20 12:00:00,3.23536603168,2.0591578010599996,1.91222376784,0.404467173704,17,4,19
28.0,7,6000000565,2017-05-20 12:00:00,3.0730678960400004,2.02115794025,1.85599684914,0.423712043671,32,4,19
23.0,7,6000000719,2017-05-20 12:00:00,3.1932971049799996,1.91894259129,1.9639049213900004,0.40450062422,17,4,19
15.0,10,6000000919,2017-05-20 12:00:00,3.0145715567799996,2.01076032999,1.84515067012,0.421681096681,17,4,19
29.0,13,6000000732,2017-05-20 12:00:00,3.23924391934,2.22787361383,1.8122050145700002,0.41713365539499997,45,4,19
23.0,5,6000001027,2017-05-20 12:00:00,3.5185278611400004,2.22969684133,1.8490024725599998,0.417806731813,18,4,19
27.0,2,6000000858,2017-05-20 12:00:00,2.6000093445599997,1.85059425051,1.76581919117,0.449397801428,19,4,19
16.0,5,6000000697,2017-05-20 12:00:00,3.9288334378300007,2.2434997612400003,1.9817939862599998,0.393112725316,34,4,19
23.0,5,6000000977,2017-05-20 12:00:00,2.64138232687,1.99170096065,1.71515020165,0.4521884273,19,4,19
19.0,7,6000000791,2017-05-20 12:00:00,2.8490960954199998,2.0109188315799997,1.7798552867700002,0.43904494382,36,4,19
25.0,12,6000000839,2017-05-20 12:00:00,3.58923893536,2.16663571574,1.9426352093099999,0.393155784651,36,4,19
32.0,10,6000000472,2017-05-20 12:00:00,3.5305715269599998,2.36087741354,1.79612935591,0.426905759975,19,4,19
35.0,11,6000000835,2017-05-20 12:00:00,2.92078825371,2.21318937165,1.70674013076,0.435984023239,19,4,19
20.0,3,6000000964,2017-05-20 12:00:00,3.51166435508,2.22768567405,1.8852477143000002,0.40314956447800004,45,4,19
18.0,5,6000000932,2017-05-20 12:00:00,2.84086220807,1.99722118137,1.7771619999400001,0.44060768543300005,40,4,19
34.0,4,6000000901,2017-05-20 12:00:00,3.03668618957,1.94504068721,1.90983366637,0.40557988645599996,32,4,19
28.0,7,6000000578,2017-05-20 12:00:00,1.6748080699899999,1.4509705844799998,1.69282220634,0.470869491237,43,4,19
17.0,4,6000000949,2017-05-20 12:00:00,1.9054126134,1.69057249907,1.5989826476700002,0.48424070125600005,47,4,19
27.0,4,6000000891,2017-05-20 12:00:00,2.0690768792700003,1.62297556021,1.72182427498,0.454678362573,22,4,19
33.0,5,6000000889,2017-05-20 12:00:00,2.8100411144499997,2.01740516427,1.7401344932700002,0.449513704686,22,4,19
18.0,11,6000000926,2017-05-20 12:00:00,3.1533776532099997,2.18868371199,1.7928427031999998,0.426464125346,22,4,19
29.0,11,6000000752,2017-05-20 12:00:00,2.58969034284,1.8053614157900002,1.8234896216099998,0.43193316860799996,36,4,19
22.0,15,6000000989,2017-05-20 12:00:00,2.5432287415599997,1.6910919557100001,1.8946033945099998,0.42231158772699995,22,4,19
21.0,2,6000000813,2017-05-20 12:00:00,2.64435173153,1.8271567224599998,1.8034696654599998,0.44285642037100004,23,4,19
24.0,8,6000000789,2017-05-20 12:00:00,3.47729013867,2.17644345799,1.8967171781099998,0.40928030303,23,4,19
29.0,15,6000000224,2017-05-20 12:00:00,4.19508708809,2.3633844813900002,2.00812906083,0.37751448130599996,32,4,19
27.0,4,6000000209,2017-05-20 12:00:00,2.4289264687,1.81082235,1.76160484586,0.440804500703,39,4,19
22.0,5,6000000890,2017-05-20 12:00:00,1.3155866309,1.3605801376299997,1.5359916365000001,0.505601055601,24,4,19
25.0,11,6000000573,2017-05-20 12:00:00,2.09342372053,1.59077338255,1.77193081322,0.452217830479,33,4,19
22.0,7,6000000561,2017-05-20 12:00:00,2.25066383032,1.73293828717,1.7265410686000002,0.45336382694899996,24,4,19
26.0,8,6000000870,2017-05-20 12:00:00,2.83189952121,1.93871030214,1.8252663732499999,0.425417110401,24,4,19
38.0,15,6000000736,2017-05-20 12:00:00,3.29635538412,2.09343125845,1.85619903159,0.427427286043,29,4,19
20.0,13,6000000799,2017-05-20 12:00:00,2.73892214865,2.01921656749,1.7571680994499999,0.43602150537600004,24,4,19
26.0,6,6000000978,2017-05-20 12:00:00,2.40694395255,1.7974909623500002,1.7746013728299999,0.43827033806500004,28,4,19
34.0,4,6000000625,2017-05-20 12:00:00,1.1360899528,1.2180185402700001,1.55338326068,0.506825243759,25,4,19
23.0,3,6000000829,2017-05-20 12:00:00,2.68540518954,1.93282589417,1.7722569998099997,0.437129869714,40,4,19
37.0,14,6000000837,2017-05-20 12:00:00,3.44861005302,2.4473991567099995,1.75041565995,0.430323505324,32,4,19
26.0,10,6000000825,2017-05-20 12:00:00,2.80961889537,1.9844262967900002,1.76963058941,0.440355650185,25,4,19
28.0,10,6000000230,2017-05-20 12:00:00,3.4774395751599996,2.22982439328,1.87637826488,0.404034679841,37,4,19
27.0,15,6000000227,2017-05-20 12:00:00,1.83871307162,1.55975205478,1.6643101329700003,0.476718015951,47,4,19
33.0,3,6000000562,2017-05-20 12:00:00,3.34574789102,2.15766245736,1.8334753148400003,0.424117956819,36,4,19
20.0,3,6000001006,2017-05-20 12:00:00,2.5435893328,1.8519801045599997,1.77736133604,0.439687750784,27,4,19
20.0,14,6000000693,2017-05-20 12:00:00,3.1349356200200003,2.28878902336,1.7103187263,0.442746331237,29,4,19
25.0,11,6000000745,2017-05-20 12:00:00,4.04294562184,2.3579294802,1.95937769687,0.391201215871,28,4,19
37.0,3,6000001029,2017-05-20 12:00:00,3.55901125828,2.22261760045,1.89721560504,0.40521152952100004,29,4,19
20.0,6,6000000934,2017-05-20 12:00:00,2.82562067081,1.9999701419599998,1.7748585409900002,0.441246290801,32,4,19
33.0,15,6000000840,2017-05-20 12:00:00,3.1648533954799998,2.23791100199,1.7466921118599998,0.43565962656900004,17,4,19
29.0,2,6000000729,2017-05-20 12:00:00,2.24973740678,1.7501591526099998,1.71119963551,0.459940812483,33,4,19
21.0,11,6000000927,2017-05-20 12:00:00,3.66182842259,2.29308826274,1.86628883973,0.413181163891,12,4,19
21.0,8,6000000461,2017-05-20 12:00:00,3.18370003286,2.00589363813,1.92147789062,0.401013808775,33,4,19
25.0,5,6000000724,2017-05-20 12:00:00,3.2354900670899998,2.08223973309,1.88498366259,0.412074169901,27,4,19
26.0,7,6000000734,2017-05-20 12:00:00,2.3588100990000003,1.7068535385899999,1.83007966333,0.439620292561,27,4,19
17.0,3,6000000690,2017-05-20 12:00:00,3.1381431872400003,2.13336625426,1.8291625751599998,0.41518222222199996,35,4,19
21.0,7,6000000564,2017-05-20 12:00:00,2.69810876986,1.8588061217700003,1.8359493120900001,0.422935880545,35,4,19
21.0,8,6000000879,2017-05-20 12:00:00,3.0852535242699997,2.22048721112,1.7406866509999999,0.437902097902,35,4,19
20.0,12,6000000954,2017-05-20 12:00:00,3.5969207560400003,2.20490186112,1.8998123311400001,0.410202536438,35,4,19
21.0,15,6000000462,2017-05-20 12:00:00,2.6205707338699997,1.81570713355,1.83090259903,0.43059246137199997,35,4,19
30.0,12,6000000685,2017-05-20 12:00:00,2.1152426593099998,1.63340348115,1.7369462703099998,0.46489420626999994,3,4,19
18.0,10,6000000975,2017-05-20 12:00:00,2.7180674033599996,2.00150582489,1.7365097232,0.445652425611,36,4,19
23.0,9,6000000695,2017-05-20 12:00:00,3.36241987894,2.30074072368,1.79200296012,0.426352619901,37,4,19
34.0,4,6000000914,2017-05-20 12:00:00,3.0015125542299996,2.0891492110099996,1.7881707311000001,0.42976007454,13,4,19
28.0,9,6000000213,2017-05-20 12:00:00,2.3281780392400004,1.77574492903,1.75618711542,0.447593772116,18,4,19
39.0,15,6000000740,2017-05-20 12:00:00,3.74811131714,2.4105809430200003,1.83578552194,0.41685652963500003,18,4,19
23.0,7,6000000939,2017-05-20 12:00:00,3.09554520746,2.39729428024,1.6681403413,0.45167661267399994,39,4,19
23.0,10,6000000700,2017-05-20 12:00:00,2.9600527412599997,2.05206366038,1.79883394473,0.431736839989,23,4,19
26.0,10,6000000219,2017-05-20 12:00:00,3.5454817399300005,2.20197632529,1.8868619450400002,0.40987654321,39,4,19
33.0,11,6000000903,2017-05-20 12:00:00,3.70409731518,2.33469966026,1.9073611846,0.39051872747199995,39,4,19
26.0,14,6000001010,2017-05-20 12:00:00,3.2478142390499998,2.1511089142900004,1.8443228598599997,0.412941026621,39,4,19
23.0,9,6000000755,2017-05-20 12:00:00,2.6675256102500002,1.97554919662,1.74146637225,0.442818064259,41,4,19
28.0,14,6000000225,2017-05-20 12:00:00,2.7764595972099997,1.9100784354599998,1.8424037366599997,0.429357798165,13,4,19
25.0,14,6000000856,2017-05-20 12:00:00,3.21015857258,2.12753016569,1.83358401852,0.423244960778,8,4,19
19.0,3,6000000841,2017-05-20 12:00:00,2.5413477971400003,1.96680417249,1.6794880932799998,0.460192192192,43,4,19
27.0,4,6000000811,2017-05-20 12:00:00,2.5647498157900004,1.84838494713,1.8021975965700001,0.431553100061,43,4,19
23.0,12,6000000723,2017-05-20 12:00:00,2.92019501241,2.12229785178,1.7481426384299998,0.43767584097900003,19,4,19
27.0,4,6000000716,2017-05-20 12:00:00,3.61474959203,2.28224502257,1.8676561782599999,0.414231059381,44,4,19
33.0,5,6000000711,2017-05-20 12:00:00,3.0928013069999998,2.06280074869,1.8187411704400003,0.42950854700900004,44,4,19
25.0,9,6000000555,2017-05-20 12:00:00,3.7073308796699993,2.28583965211,1.8707201533700002,0.41904941058399997,44,4,19
26.0,7,6000000721,2017-05-20 12:00:00,3.6437713046300004,2.27582671453,1.87708152434,0.41840594393799996,19,4,19
32.0,3,6000000861,2017-05-20 12:00:00,3.22359297728,2.2103427355200003,1.8145161216299999,0.41970247361999996,46,4,19
25.0,6,6000000938,2017-05-20 12:00:00,2.7868624702499996,2.11572729778,1.6963721811599999,0.448854185365,47,4,19
30.0,6,6000000893,2017-05-20 12:00:00,3.16644744093,2.10264825251,1.8314540307299998,0.423149672127,48,4,19
26.0,11,6000000828,2017-05-20 12:00:00,3.6753755116500004,2.2420856101299997,1.90199181349,0.41096394407700004,49,4,19
32.0,5,6000000862,2017-05-20 12:00:00,2.7212390771099995,1.94837175337,1.7916967906299999,0.429832923329,50,4,19
34.0,10,6000001026,2017-05-20 12:00:00,3.0331445007999998,2.12403916867,1.78114979493,0.42958685028899996,50,4,19
29.0,15,6000000687,2017-05-20 12:00:00,2.6817291760699997,1.83055540281,1.8129646497599998,0.44099679182999996,20,4,19
31.0,8,6000000984,2017-05-20 12:00:00,3.44648086005,2.29382788498,1.87115704426,0.39542266519,10,4,19
17.0,6,6000000706,2017-05-20 12:00:00,2.77214847704,1.88475548217,1.81542689712,0.440395012689,21,4,19
23.0,4,6000000744,2017-05-20 12:00:00,2.6122276204299997,1.86989440393,1.7795457260699998,0.442809083263,34,4,19
28.0,15,6000000572,2017-05-20 12:00:00,2.1954048519400002,1.656472226,1.75937989757,0.452305581935,34,4,19
22.0,9,6000001012,2017-05-20 12:00:00,3.2291464271,2.19504041909,1.80227856441,0.425527587084,34,4,19
21.0,7,6000000928,2017-05-20 12:00:00,2.05616997242,1.6945890681600002,1.67858448155,0.463046899591,34,4,19
27.0,5,6000000803,2017-05-20 12:00:00,3.54568407106,2.2737380061900003,1.84792469543,0.415891053391,7,4,19
23.0,6,6000001011,2017-05-20 12:00:00,2.75342657314,2.07292892631,1.71838721179,0.449642079054,7,4,19
19.0,12,6000000857,2017-05-20 12:00:00,3.22072265698,2.01406477982,1.9185547207900002,0.403210917118,7,4,19
26.0,6,6000000571,2017-05-20 12:00:00,4.09413094574,2.4689188607799997,1.91444584866,0.397016197783,34,4,19
24.0,3,6000000885,2017-05-20 12:00:00,3.1837585488999998,2.25444315879,1.7738909275699999,0.42501626809799997,28,4,19
21.0,3,6000000824,2017-05-20 12:00:00,3.4825654452999997,2.23468307192,1.85010316482,0.415338382017,32,4,19
24.0,4,6000000916,2017-05-20 12:00:00,3.2612934717199997,2.16387406708,1.81878710624,0.425867033111,30,4,19
20.0,10,6000000560,2017-05-20 12:00:00,3.31276157356,2.06061880257,1.9187221158400003,0.401212982706,9,4,19
